mssv,diemtrungbinh
E2FE8F2FXPvAibaEXe/4WyTnp6RTwoz60tTHV/fO,5.429530201342283
67D96DACXPvAibaEXe/4WyTnp6RTwtpIjPgCAODs,8.034722222222221
8658FCA2XPvAibaEXe8PE7OhkznXK8M6PBIcKVzw,8.52142857142857
5D40208DXPvAibaEXe9Hg4P9GaiGINxGgr9uaZJx,5.848863636363637
C80D14A1XPvAibaEXe8srAaK3cpz/yN0KUQ7Jk8U,8.198989898989899
71FA96A3XPvAibaEXe+M/BSgLkQKV9PQj6mGkFh2,6.894927536231884
8CA28F7BXPvAibaEXe/YaY6MZEJIizomZ/O36W6O,8.135833333333332
AB431338XPvAibaEXe8xMCTZ03/BexWzDCyWVsT3,7.869747899159663
38038D0EXPvAibaEXe9VY3GVIF2YyKYEuENk/spk,8.205172413793104
CACE5173XPvAibaEXe/+Hp+Bm/c3QebEEmTeKz+K,7.1000000000000005
F50F9E29XPvAibaEXe/PfwiDaLddEtDWK1YGQjHw,7.846400000000001
7BEAB732XPvAibaEXe8PcTqQe5AuP71Dl9jFqFw2,7.770229007633589
84F3CA20XPvAibaEXe+K/omYw1flXa+P0SZlL2YZ,6.938000000000001
725D70C8XPvAibaEXe9cYfl6D6BtPEEyeyUg0zQQ,7.480916030534352
38AB1CEEXPvAibaEXe+bm6JbdOAYBSpsXiSx4uBg,9.113636363636365
8486E268XPvAibaEXe+zviMYuJzmlb0jqBEgt31X,8.670833333333334
28A49A8BXPvAibaEXe81fV8vPRwD6Lnl35EWVuyL,8.040163934426229
C8CD3079XPvAibaEXe9HrsmkhnYVNdk3pwqYN79e,8.756375838926177
7BCD987FXPvAibaEXe9afbyrOJH5CBVNizWcvKMe,7.821120689655173
930B1B7AXPvAibaEXe8m7ybKj0ITr6fiJpw+L08s,8.608333333333334
C1363A8CXPvAibaEXe8f56j3W7C5xo+zXx+stCz0,8.252845528455286
2B7B1400XPvAibaEXe8wi3NwxliF6zbyQzQCQLcC,7.78125
6830FBDFXPvAibaEXe++B0JyCbXA1H7UKeNd7aVi,5.402439024390245
B262234AXPvAibaEXe/rp0ev/rDe07xUb32i3Uwn,6.9
4CD7D518XPvAibaEXe+McGOG9wsc4kADqfaoJSAe,8.18245614035088
D78F3F57XPvAibaEXe9yiXPLSHgqUXG1Z+Jl+zMh,8.336641221374045
37B0536EXPvAibaEXe/nv6PZ4rt50mQbe8ojSbq/,8.346330275229358
CE23E13FXPvAibaEXe/i2i83dSMSWZ9H7QKyjVjD,8.705
D5FA45FAXPvAibaEXe+Om5b1Z5BSka3wiqaJgWti,8.159633027522936
B0BB8ECBXPvAibaEXe+GapkXz3RH2CYFEY445DgG,6.056338028169013
3EC5B584XPvAibaEXe92T150Nt0xZqbgfznLAD0M,8.05111111111111
3BC311F7XPvAibaEXe+D/rLOK41HOqZXWbQmgYSU,7.549367088607593
93231BF2XPvAibaEXe+YJRASjo8CNGQNAf09rhgl,8.288524590163936
4F77999DXPvAibaEXe8WxPcntbnysnT5dtrBmrBu,4.8
83F67FBFXPvAibaEXe95BgJyC1XgNcM67ghVT2ss,7.822480620155041
19D3E0DCXPvAibaEXe/4RNlQlT5Cubswp1ZOWkk9,7.816666666666666
C6FCA5B1XPvAibaEXe/UmsX+Yo/cn2w6SSBd4IqG,7.969166666666666
CBFC1F90XPvAibaEXe9B2tolTZ0JLimd/c/ZZHPI,9.048387096774194
C2FC6BBEXPvAibaEXe8P4L0OhtIpH+JvbJlI8oqm,7.3455172413793095
933571C7XPvAibaEXe8nuCevWXzMu0ArWAnhDGG6,7.904580152671757
D57A110BXPvAibaEXe9p78qxnH96y/oT+/wVnOwQ,8.016981132075472
64A2A84CXPvAibaEXe8jiYzwktGSchUZQTLU3+EL,8.528235294117646
05CB7A7AXPvAibaEXe8/V1eK05z043Igv9Is0i3h,7.735096153846152
CEE70FFFXPvAibaEXe/S4a8qPv8Nb+hR48MoOd17,7.6068965517241365
9B9B71DCXPvAibaEXe95ZLbYjhH5ZZ6WRJWjIRGj,7.887640449438203
5A758833XPvAibaEXe8UkZVD+5XbrMlwmHooi//x,7.792086330935251
59CD76F2XPvAibaEXe97NkpghV4Jnl89YvbGi8r0,8.188235294117648
5E0F86C4XPvAibaEXe+v5SvySgrZwEtuDDyUrTky,8.316129032258065
82AB644CXPvAibaEXe8CNW5gpzV0gUjrbzVSLssM,6.522131147540985
8329AD7CXPvAibaEXe/el9TRAKM7gahpCvswT0Nd,7.977570093457943
80279E58XPvAibaEXe9e5yvZyP+PzmCg6DSmSUgh,8.167708333333335
FFFA4234XPvAibaEXe+OhmjSj4XEzdTGgcTdT9fT,7.621264367816091
078D0A90XPvAibaEXe8zjuWfAVBr9RfmtHhE0FTo,7.683908045977013
E91EEB92XPvAibaEXe99wore2o79Wg0jmTpg9T6u,7.651764705882353
3FC67985XPvAibaEXe+uS3hCcqF/s1BNErmZi3AP,8.347540983606557
56A02559XPvAibaEXe9C4sLv8jLDI6uI7KOaVZT+,8.726470588235294
EAF571FEXPvAibaEXe+wzULHNH0ZAfjCs1ggR6Br,8.203448275862069
BC25E863XPvAibaEXe+NwINRwPE8quD6SbKRhsHf,8.96875
ABAA6224XPvAibaEXe/Bn5cQSu92WeNVQEnSRa2a,7.285416666666666
3E33636DXPvAibaEXe/dzmB8igeRMFMuhQk2MJMG,8.330952380952382
442A212FXPvAibaEXe+Gp/0WoyAluUYZapazqB8X,8.77037037037037
CC2D217FXPvAibaEXe/cEeFLbzGe/s5QKClAH5xl,7.954335260115607
99203CEEXPvAibaEXe+dVXFbWVwKlTMxaTaQd/zh,7.927160493827161
A0FA65B5XPvAibaEXe/t4WKrTmA45TCT5yiApOsI,7.583703703703704
A760395FXPvAibaEXe+Jp/UzOSm9aPld0hwC2l1A,8.052040816326533
57847517XPvAibaEXe8xAy6my/6oJSjZJX8Qer05,8.405714285714287
71BED6DCXPvAibaEXe/+o3BBeRzaOJ56RqFWzEdM,8.418627450980392
F689431FXPvAibaEXe8VTfh7IMCjrz/O3ufChtcu,8.176086956521742
EDFD99D9XPvAibaEXe86ShnmDByrm2bhjZioKmj+,8.041520467836255
5D729528XPvAibaEXe/Yd5khqDzvKEs2lChz+U28,7.654545454545455
F0656A7AXPvAibaEXe/6gqqbvLbYM40ZtTLrkgFa,8.566935483870967
1F64052BXPvAibaEXe8Hg3TLdpkUkj0XgAbeL9Wb,8.040449438202252
C902ADA1XPvAibaEXe+ckxeBGrfRpAHY1DWff14k,7.698148148148148
929E3218XPvAibaEXe9eE5TKqV8tMZU7R+kx5glY,8.55681818181818
38A7026DXPvAibaEXe9hSzSdeSAT0oxt8vTYvGic,7.984765625000002
A1D37B7BXPvAibaEXe/W1ZBpbjj8QYBYJns0v75f,8.19055118110236
CAB6D6ADXPvAibaEXe+1j/AqdkpM27NZKKMnxryy,7.153003533568907
04B45B79XPvAibaEXe9v6ULsv63kidFjmF+I8Gmo,8.816666666666666
1A43FBA2XPvAibaEXe9lF2o7VejWNgmxmYTmCfqU,6.878623188405797
84CF78A7XPvAibaEXe9Z0fDyfUkzHzM2esLePC79,5.972177419354837
71E9D857XPvAibaEXe9TCu1KOAAoOc/nnDW472Zf,8.033333333333335
19278DB9XPvAibaEXe920ZfQd1pG7VGAagxLb08V,8.24090909090909
970DB394XPvAibaEXe8LlXzaqB9oU4f3FoRYEVkN,8.583333333333334
DDD36783XPvAibaEXe/bvCRuhzcnBSHk1OFVn0IS,7.8618181818181805
F1260990XPvAibaEXe+WyjAMa+c6gpPtQO9RF9iC,8.566086956521742
7988A356XPvAibaEXe8Pc6kxKoLNaRotEqMEDdsm,8.424166666666666
536846F2XPvAibaEXe+whDYzxQ4teYkaVzvinOBF,8.588709677419352
CFF9BC4DXPvAibaEXe85qP6RA1Xpqn7fDxRekifE,7.925196850393702
2DB5D10EXPvAibaEXe96noPaC32f1CRLMTJS+MOg,8.328571428571427
DC177086XPvAibaEXe8fpIOrswHcsdM4O+5Hxb1C,8.790909090909091
F1376BF4XPvAibaEXe8LH8F9PEYD5eLLfpQDMRZ/,7.933720930232559
9174D65EXPvAibaEXe+9WAygB66RlPSoHBUVFGVA,7.985283018867926
6EDD9279XPvAibaEXe/6es9ZTmhAJYZtnmVC9i7g,8.537190082644628
ABADA687XPvAibaEXe9eE5TKqV8tMUDd2UNsrLY+,8.624444444444446
1986DE1EXPvAibaEXe/X5ZhFzI36lM9eveZtkLkA,8.167619047619045
0EA4169AXPvAibaEXe+zviMYuJzmldNAM+dZL+gk,8.3
7FA4A507XPvAibaEXe9c74uZL4Z38OkQqCuSuooP,8.462222222222223
A448176CXPvAibaEXe/eCkq6I30ZSjMojns0bjKw,7.111057692307693
7E3853DCXPvAibaEXe+boSxJoV2lkJhHPBWRkRqK,8.75206611570248
D9506486XPvAibaEXe8jzQvYm0cG3WHkq/5OK7Cf,7.896190476190477
BBEEC857XPvAibaEXe/GJ3MUiqGRm9Hxx+ZWIEje,7.957894736842106
BBCA1C38XPvAibaEXe8Hg3TLdpkUkl1LCpQBw92+,8.767045454545455
665F0D69XPvAibaEXe8ZCBSJNuktiIGeJSAEJGQy,7.115333333333333
B008754EXPvAibaEXe9kTkrXS1NJ3jCvujMCY185,8.63304347826087
EF66FA8BXPvAibaEXe8jzQvYm0cG3dVaR8znjJ7F,8.511764705882353
2333E78CXPvAibaEXe+Jp/UzOSm9aCZ45WoUqH+b,8.291666666666666
94DEC0C4XPvAibaEXe9usUd9iNN9jGY3rnxAhepJ,8.3336
A64A6ED5XPvAibaEXe9MnecufC0W/tF3tj3vQkWM,6.696923076923078
C4046CB9XPvAibaEXe8WxPcntbnysiP8BSpBZU8q,7.7168
D2EB1EB6XPvAibaEXe9Hp2TeoSwCGebpfL629QyM,6.696875000000002
CC02F069XPvAibaEXe+M4a1ElYIFeFd1YKstbPqE,8.8625
DF69FEF6XPvAibaEXe8ElCvsRaR7d/fc0gk2uxRB,7.582733812949642
DEAEE61CXPvAibaEXe940UZ6oO2s2RjTzmoCU7a2,8.391176470588235
55E029BAXPvAibaEXe8SXrohzbXmS8MZUqnd4qx0,4.209836065573771
08FD8863XPvAibaEXe+DniE7HQhZziH82X2C3hNu,8.344642857142858
0FE54F50XPvAibaEXe+RTFcnyQdP1ugQiGtVaQG/,8.301492537313433
3744BBBAXPvAibaEXe9mpn5IvDinR/eL7sPOtRIT,8.337606837606836
7CC504C7XPvAibaEXe+L7yr6xo33KlsHIb7xKLQV,7.4472868217054256
2909662DXPvAibaEXe9Hp2TeoSwCGQEHbesrw4xg,6.514999999999998
D5B3C805XPvAibaEXe9lVlYxgSyBv69kvgGPFtUR,8.081196581196581
B93A72B5XPvAibaEXe/iDuY0411CJihPlsuLHP+C,6.918279569892474
7AAD2423XPvAibaEXe+hgaeObL7HTspO+ZbAqoTa,6.594339622641507
DB6DAE4CXPvAibaEXe+k7kwcfMfIzG2ksxkb6DAQ,7.535114503816794
6EFEC89EXPvAibaEXe+02ryNj/uIX5QJGx5iGReW,5.840833333333338
9B9A17C2XPvAibaEXe/X5uT1FaYTT69TcyHCZBGM,8.050331125827816
CA6C7872XPvAibaEXe/baq/wvVlH/rxDMQPyZz1D,7.364179104477613
8080E79DXPvAibaEXe/m6K07u0dn93gyyobNKwwO,7.306716417910451
B739B774XPvAibaEXe8JhJ4J3nSSl9hKIc5/mItt,8.309649122807016
864379E4XPvAibaEXe++6Ju+6+XUgyYRcm+VwXIx,7.825252525252527
F81F35D8XPvAibaEXe+HozZBb+7rZ87RQpi8y1OA,7.936641221374046
5D29AF32XPvAibaEXe/qs6cP2tIrhhuEGPjWxS/W,8.623529411764707
36A8FB36XPvAibaEXe8BiuCDd5JsR2Wqs1PQhOB6,8.543137254901959
241964DAXPvAibaEXe+q0E3QguGBpRI5iPumVRkF,8.293129770992369
96529AF5XPvAibaEXe/4WyTnp6RTwunT9oJNvneX,8.007142857142858
E1BC4B42XPvAibaEXe/MfZZZHaQjv891Pi+a4H0P,8.826785714285714
7605FEEEXPvAibaEXe8808q51BnmQv/RCCjB4N+s,6.39425287356322
548C5DADXPvAibaEXe+QJ0MB5TsYNTbaUaEddHcV,7.629999999999999
1266DD89XPvAibaEXe+6mZaWgr2AGdOFEvYqur/p,8.41
1B9C9DEFXPvAibaEXe9usUd9iNN9jHZLAmM/hXoV,6.831386861313869
C7AB8185XPvAibaEXe9ZBnO1fewQMaT6a2txupZs,7.95798319327731
923BE0F5XPvAibaEXe8+Fg7a0Y1jCcy042moWqf9,8.492982456140352
4B5CB26FXPvAibaEXe/bcCn8ANC28NGOO+8FZVG9,8.056302521008405
E5560794XPvAibaEXe8wj1bWOnrKYWDzePbDTbS1,7.36865671641791
67019C78XPvAibaEXe/GgxgRg2iezkeTP1N+aT4C,8.377692307692309
A4ACFF9CXPvAibaEXe/24bqNYPB5SobmNed7nrvJ,8.623437500000001
4144461AXPvAibaEXe+S+6I1lPB6gx2WnztV2tj8,9.170000000000002
F6059576XPvAibaEXe99yNsueYx+seyUo79Ylb6Y,8.153703703703705
FA3AE08EXPvAibaEXe+1n9LzrMgTl5hT3ycH1lL+,7.319148936170213
8503E6D0XPvAibaEXe9ftp8jV0iK6qdqnmwKXKRH,8.673214285714284
F13E1BA9XPvAibaEXe91kmICrkek2o/snRaC+Cll,8.275324675324676
5057A12AXPvAibaEXe/t9ok6w7D83XI/jVuy7hJL,6.929655172413792
938397ACXPvAibaEXe85Y9zb3iTT6gPeLCWIkD9/,7.6625
FE25A31FXPvAibaEXe9ysTifnGoMwXLM1KaSxzuV,7.712455516014234
B5800D61XPvAibaEXe+NnQrnI1K9JFpmYo6pbvxt,6.959060402684561
5F21F5B1XPvAibaEXe+RTFcnyQdP1mD5RKOJrITl,8.130434782608697
47929769XPvAibaEXe9/w7qCPr4fx5ZSKwER9cBP,8.263281250000002
9131269CXPvAibaEXe++P1Ki321T8QwiqZBNKu1/,7.96
E04CBD69XPvAibaEXe/KXCgZJAA5rj5wVUOrtgIw,7.038095238095237
0D2A1DB5XPvAibaEXe+wvM39dDDGNudbYKkav7CO,6.595808383233533
7486E9D4XPvAibaEXe/eNiQpIuvEfBqrmrrlIlPi,7.94
E4AEAAC1XPvAibaEXe+ofqy73FFMh1Or2TlykWz0,8.819999999999999
199EAE21XPvAibaEXe9OEzZOWq/0AQYbUjKJ0HdN,8.564285714285715
F53BA52CXPvAibaEXe9tSnfLfDeWaueQwjeqwSSh,5.17241379310345
AFF96EB0XPvAibaEXe8xN1Ehxu1cb3Kl650k0VuH,7.729752066115703
32947B1DXPvAibaEXe+1xn1m12iBvlw7QT1hKBoM,7.753076923076922
708C2267XPvAibaEXe8K0EXumpshI3+Kp+Pqtq7T,7.164285714285714
5E74739EXPvAibaEXe8LlSwdi4NcNZyzcnXkg3iL,8.514285714285714
305AFBE1XPvAibaEXe8oOckqmsrcbR6OmJ5a75Al,7.464468864468869
95ACAB74XPvAibaEXe8SRnjkoZQJQgk6twKM8k5U,8.559504132231405
4C69B0DCXPvAibaEXe+3IeSFe/CqDLk+18AWDhoI,7.567676767676767
AFE64CD9XPvAibaEXe/86xKtTPDGfMYIUT5PZmch,8.548275862068966
521467A8XPvAibaEXe/t4WKrTmA45f0ZSMEJmxHz,7.800000000000001
8DE08639XPvAibaEXe/Fs1szcgDuRsR2TbwWj/0U,7.687820512820514
5820A65CXPvAibaEXe/48twDzwE627fvgl9qRquq,8.442857142857141
E185C0F6XPvAibaEXe9O6/F07jTuv07xJL7DkUkw,8.01171875
4C6827E6XPvAibaEXe+orwruBh8mex41G0b+r7Wm,8.579999999999998
74B0DCEDXPvAibaEXe8bVXYGG8kdZaurlwErgKdi,8.475
A53D5D4FXPvAibaEXe+72vl6t/d8Gbt+1SS7EteW,7.338255033557048
7ADE97C3XPvAibaEXe9exxmVkEmOjevTn+ICxE2z,6.8703947368421066
E918A472XPvAibaEXe/kVP5zrg5wIW5pqxmRzfky,8.26842105263158
938E8520XPvAibaEXe+SXBrvSceI6dFLo2nFMN/y,8.173333333333334
80C9E79AXPvAibaEXe8B6jbWYL2ytJw1GV8fZ6RW,7.847058823529412
FB358712XPvAibaEXe95BgJyC1XgNfFkJl1jmWcR,7.710077519379844
0A049F45XPvAibaEXe9CtFSNMbfIz9qE7i0Fu4My,7.97185185185185
71367B4BXPvAibaEXe+4OTPvnL5gPwOynHDBXMm4,8.007142857142858
2B70ECDBXPvAibaEXe8Lp0YaxzdqUvDfNExAcWy7,7.3589861751152075
09C3EA56XPvAibaEXe/qZKhoIW7F1op+uyvduobu,8.516666666666666
991EE341XPvAibaEXe+XOEV1VJ5O20S2Y+57oLXq,6.844520547945207
D7B8F8E9XPvAibaEXe8dcQMOtCkcr0Y44cI9iwcr,8.05
D4E5DB05XPvAibaEXe/feySPx5RaA7w5yW9Egbus,8.655102040816326
6B353202XPvAibaEXe+JOtnwEvC97iqv56uyQhTY,8.085714285714285
8C1CD38BXPvAibaEXe8/V1eK05z044S2pOzZj+R0,6.4362139917695504
1F12FCA4XPvAibaEXe9V50Ts4UAUsAQ+5gKFgzeq,5.840983606557377
ECE5B936XPvAibaEXe9yhN7aMrvwKmd2IWnV9+ti,6.0736263736263725
4F34F659XPvAibaEXe/Dy4K4yiQpOPKiiUqmRs2G,7.3655518394648825
992EFB36XPvAibaEXe9D0puFBsAtknHp4cfiVHfP,7.24640522875817
AB99E1C5XPvAibaEXe/UMrtD+fQVrETEhifrB6nm,7.7681818181818185
D7FB5497XPvAibaEXe8u6ih8pRJJpIerf7oxzNGQ,7.672146118721463
E03B02F9XPvAibaEXe+m0MyWogUnuwdt6SaDOZby,7.825
72E8272AXPvAibaEXe+FH4ihHxkt6Q8c4MTdeXPo,7.295294117647058
73F641D0XPvAibaEXe/bcEbwNVP7GyCcbmapxqkQ,7.9217687074829914
CCEC6CFAXPvAibaEXe950ls1WcjgCjvJP+8I5RFt,6.684415584415585
A8133F43XPvAibaEXe9nmiLDZbwKBsiIE2HxiQvZ,8.594117647058825
FF78FD78XPvAibaEXe+v5SvySgrZwBlx8xENn2SD,7.803030303030303
1B15121CXPvAibaEXe9I+C+SSlZOXQaa2F1HBbBZ,8.571428571428571
991C7EF2XPvAibaEXe+QkoGRj4DtvbxmWD4WfH69,8.07175572519084
ED19F063XPvAibaEXe8J1cEUcgbYoehlZSfRSLaB,8.946808510638299
FD48A9B7XPvAibaEXe+9cOXDsJaW3jIj3R7ZNb74,8.382352941176471
089EAE6CXPvAibaEXe80F7xvyMuvyGDMD16yBhIm,8.313636363636363
1045A78EXPvAibaEXe8dsW93DhIODCnZ4iYHgwM/,4.461739130434783
6613805DXPvAibaEXe8p7+QBLh7hjrlyEt63H1S8,5.1983999999999995
180AB1D1XPvAibaEXe/Z0GRmsh/zjicrGrTfd83I,8.274226804123712
08650672XPvAibaEXe/m+AXN6aUPq8VlVRLnDbSG,7.95
0D83FC5DXPvAibaEXe+98B3vqZGkWFPHah8cr36K,7.439810426540285
8724B09CXPvAibaEXe/nRR7q+hWy3LGGAca76MRg,7.0584905660377375
D20A18EAXPvAibaEXe8jOKYsh0sA3hdd+lL8mlzs,7.859333333333334
64162EEBXPvAibaEXe+ROAqc8OE8mE7OCS/+6o38,8.21304347826087
0397E523XPvAibaEXe+q0E3QguGBpXo0jV2oyFig,5.815789473684209
6A59832FXPvAibaEXe9RV3kg6cpLDIrCGskoUjyf,7.679326923076923
850D0B08XPvAibaEXe8p0SHbVuGO+kUmDDafojVa,8.04561403508772
E25DB45EXPvAibaEXe85qP6RA1XpqviFGMgX+yeL,7.59
E9E3DFA8XPvAibaEXe+HJXKqpCHBIqAjDr6F5iTB,8.314705882352941
B75E7E11XPvAibaEXe/aKtNDHjDg7QYMI4Wq8/+B,7.756666666666666
E535EE17XPvAibaEXe+SXBrvSceI6cVULjPMK+DS,8.236363636363638
507666D6XPvAibaEXe+551daa8DfJ8XuAyidgh1o,7.385
1ED81813XPvAibaEXe/CLThnKnYPfgT8bFMNRz6H,8.72627118644068
678D7DDFXPvAibaEXe+tKlY40ATmdRi+ljMSm4lA,6.325728155339803
86226721XPvAibaEXe/RK0UQl+DMKyymMc+NMAoo,5.213333333333333
7070E160XPvAibaEXe/YCV++RiavqBk5/5ukZCsV,8.233600000000001
77658221XPvAibaEXe8Vzfjn3dDTTztaNiicNoDI,7.903125000000002
724A230FXPvAibaEXe/kSDDr/jkTQ1LdXGrbN4mM,8.549166666666668
DC497D96XPvAibaEXe80CrbkBDr5teXDORYMHJR3,6.7735714285714295
C729FEA6XPvAibaEXe+0+eVMEKBIVT2iQ9DAbnYp,9.105555555555556
5F3D7391XPvAibaEXe+551daa8DfJ9j/0ran6iMT,8.327777777777778
F98B5B14XPvAibaEXe9+3TdUbRXdLeKIcSwrVH9U,4.949763033175354
79691E71XPvAibaEXe+el9HxC/V5Nhqw8qQNt0T6,8.945454545454544
955B7BBEXPvAibaEXe8lzySxhHiT0afB+o9SPiI/,7.217582417582416
483646CFXPvAibaEXe920ZfQd1pG7f/oMecWgGP6,8.857142857142856
B3AAE14EXPvAibaEXe+8PTy9pH9lFxTQikXSPUSU,6.424884792626728
2C1D63B5XPvAibaEXe+h1r+uCFoIjzfdFEEHaeGO,8.319565217391306
7019FD26XPvAibaEXe/lyY7+7E9oi0EefUS4pUoW,7.933160621761656
51C2563FXPvAibaEXe9/B4OZKkOpV6WP9ifat5Y1,6.389361702127657
62622065XPvAibaEXe/ZbeP+H+OlzkujuSJatm1c,6.086127167630057
F95C16FCXPvAibaEXe87cFnqlCoR2S1NLioO+VjK,7.815702479338844
9C186C23XPvAibaEXe+65Is9PO18G8A/1sLPoKbP,6.829523809523809
6DA5BADCXPvAibaEXe+rerDIV2V6o6u9k5OOfPFr,7.9941176470588236
A545BF66XPvAibaEXe+ZfNtymxOY+RflOGxSiQYM,8.194999999999999
105C8BE9XPvAibaEXe8cyAoRoKB5PQq6xa0HSt/F,8.258196721311478
876B4468XPvAibaEXe+LbSgCtk53mes10O54H0bY,7.114743589743591
1ED5E1C9XPvAibaEXe/PfwiDaLddEmbIqwEz91FD,8.348648648648652
674A27D2XPvAibaEXe/Fs1szcgDuRsaz97wyXsXH,6.063849765258215
62BCE162XPvAibaEXe8WxPcntbnysmJh8UwzsrEy,8.242477876106193
DA57E36DXPvAibaEXe8jirFZOUkVud4UKJXS29aT,8.45892857142857
D2A50A16XPvAibaEXe+0nHjb2tGOx1CVAAzml2KG,8.432520325203255
5A89CD9FXPvAibaEXe9UJtBa/m0OMs3zNSIBWcJ6,7.847863247863248
628B3083XPvAibaEXe/qF9LXCbOdo760g+kX1NiU,6.665
01D17AF7XPvAibaEXe+RuJt6KkmrDL2iuaLrn1k6,7.7073170731707314
D3DE430EXPvAibaEXe8rk2w4FtVJNuduXeoCJ+Xx,8.06111111111111
B90CA62FXPvAibaEXe/zT99h3DDtvXvLyOFWw0L9,8.030952380952382
192442AEXPvAibaEXe+OQt2grxVQN4+qHZPdAlOh,8.305454545454547
124C9BCAXPvAibaEXe8riuHWhiKRR/A/QE2oYQQD,6.464968152866241
A1854288XPvAibaEXe/ySB38mc1TIZP/WnVDKkYn,9.182258064516128
0356BA29XPvAibaEXe/i44g6992J04DlKo1DQNSP,8.423437499999999
A800F35CXPvAibaEXe83RuGSO94Cq7QHMxbpPgiR,8.077777777777778
43570CC4XPvAibaEXe+O+EbU9awW5l2bq2q6YQOW,8.558870967741935
6617FE75XPvAibaEXe9H934gSfpwpBal4SqBmomK,8.483928571428569
48305A09XPvAibaEXe/9LBBkdbcCWLfm5Pw4tl3x,8.412612612612614
C040821FXPvAibaEXe/lMOwHQdw54MMlOEq5EdOu,6.699999999999999
C22F36A1XPvAibaEXe+x2tIgaKoPl9vr/r9tPzVv,6.92037037037037
751CF38DXPvAibaEXe9E3DsowCq00oE7ztKyxOxl,8.419999999999998
A861ED39XPvAibaEXe9mNMzpS14VgS2CmfP7SeeV,6.638815789473684
7107C546XPvAibaEXe/k16nYNlOi0c+qQn2thWZm,7.099350649350647
9E57A662XPvAibaEXe+XJxqvVKJyDpE7MoGRB2q6,7.9312499999999995
CB6E12ECXPvAibaEXe8O5dqp1A+l3TQmHUZKdKn+,8.095454545454546
124D88ACXPvAibaEXe9gJazs/pDnMUzNEGDt+CRN,7.910489510489511
A933B055XPvAibaEXe89uaQhuJG/N156e1YjB6NS,8.87857142857143
6C6E6B96XPvAibaEXe+9+9TlWqfiTYfZls28+A+i,7.28888888888889
50136A27XPvAibaEXe+HJXKqpCHBIuPKWHRQa6wV,8.071264367816093
2BCC0FB2XPvAibaEXe9QSg4kScpiF51IxxhcLVa5,6.907801418439717
9B47D5AEXPvAibaEXe8/3iNqySORb2yc7gdXyezc,7.51655172413793
1DB32A5EXPvAibaEXe8IMfyUCPq0pLHbq6l7q1Rx,8.63653846153846
AE645B6AXPvAibaEXe9gJazs/pDnMdwe1Keiga3U,8.231468531468533
158F0091XPvAibaEXe9vsqiPWJvEGttuj1aO0HNY,8.044444444444444
7F5318FDXPvAibaEXe8Bq6xNX3rcoUm08bueuOFR,8.787500000000001
95C650CEXPvAibaEXe9EKl99rNpcbQIl2t+hqNoG,8.266666666666667
39C7405FXPvAibaEXe/CLThnKnYPfrP4aclFFV14,6.597478991596638
01B88734XPvAibaEXe+E+n9mGyneJyl+8Jf7jzUD,6.880193236714975
A2CE0ED3XPvAibaEXe/7sxkigC7f54ExmsxGxStu,7.370370370370372
C3739EFEXPvAibaEXe+ShNeuA9Jq+WaRoQBWi+CF,8.815384615384616
1514F52EXPvAibaEXe82B8VnNvUD6CkE/QMvqqSy,8.482178217821783
8D62CE6FXPvAibaEXe9kEUKWGqhXVKmuvVwuh5oY,7.961870503597124
C53BFE49XPvAibaEXe/GIu0V6tRrkw24BUGPXVVI,8.52710280373832
39B39397XPvAibaEXe/vGZ1xWLvpK7wMZlgBlCBs,9.370833333333334
78372011XPvAibaEXe/fptT4PBq8NDOHHOREBbs/,7.500757575757575
7B768176XPvAibaEXe8jOKYsh0sA3vkdYiaXsqcm,8.086290322580645
8CA1B827XPvAibaEXe8XtTI6VHhlKJihw7MyS83P,8.556349206349205
2DD3E6DFXPvAibaEXe/nw3DhNQnHf1lQPxyt3uHK,7.995588235294116
FF4DF752XPvAibaEXe+RuJt6KkmrDBb61RKO/hDh,8.480392156862747
C4919872XPvAibaEXe82KQBeHoMBB1VkzmWz0Zb9,7.291489361702129
3A40A6FFXPvAibaEXe8Ukkk1brkJ6pI7Apk/DgRn,8.49705882352941
688A8B3BXPvAibaEXe+Mha34tPf5f07ZyJj081hS,8.483333333333333
6953DF6BXPvAibaEXe8XU1E8XgQL2JzsZAS/iqve,5.152459016393443
AF623E7EXPvAibaEXe9c74uZL4Z38HjWf41D1SV1,8.438333333333334
9C31DE00XPvAibaEXe86jqvsmOoL9hEq1ka1r7+d,5.961111111111112
903C6BBDXPvAibaEXe9puzAyruoCKVqw9bMN4OX4,8.468702290076337
A67C44ACXPvAibaEXe+1n9LzrMgTlyJssTDLkSPU,7.14551282051282
B5ED311BXPvAibaEXe+fBpTg8OXouoJxdPOkwhz5,7.987234042553192
FBDE2A4BXPvAibaEXe+AmvzHTDc+b7c3BOi9MWcM,8.791666666666666
07041016XPvAibaEXe+iIJOpfrvDw0cyN3jgSrMf,7.943089430894309
E76FA2CFXPvAibaEXe+mIfBKZfBRm4V//eNipNtk,8.433870967741935
A267BA0CXPvAibaEXe/PrIR+BvN04X7OPX8a9D/Z,7.915573770491802
418187C9XPvAibaEXe8Wb350a8ibnhbWI4z++VY2,8.217094017094016
1539EC40XPvAibaEXe/LNLhWI8bipYeGgeaNzBAS,7.671875
88AA1631XPvAibaEXe8G+DN2/i3pr7pHRRX6Ocid,5.674008810572688
