id,mssv,total,mamh,khoahoc,namhoc,hedt,english_evaluted
1.0,DA75FFFEXPvAibaEXe8808q51BnmQhHT8REwWMQJ,15.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
2.0,336B9F53XPvAibaEXe/jd8ghaf1GTNPSHNuhAHTZ,15.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
3.0,67A51DC3XPvAibaEXe/7YVAxOsMwOtCFvKInEQ0e,16.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
4.0,387E2EFEXPvAibaEXe96K1aB3B4cKSj8mKKciukN,16.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
6.0,13D900A2XPvAibaEXe97wmuqTYuV7bJOKimbzKxM,18.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
7.0,AD5DDB61XPvAibaEXe97wmuqTYuV7bFPojsU1F+x,18.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
8.0,EBC55C2BXPvAibaEXe/7YVAxOsMwOk0EasYVdFSG,18.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
9.0,31656E5EXPvAibaEXe9N+b7C2VGPszP5c8rfamtp,18.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
10.0,CBB55F72XPvAibaEXe9Hp2TeoSwCGX/R/AU50aAF,19.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
11.0,40D2257DXPvAibaEXe9Hp2TeoSwCGTMp/uHWnnOo,19.0,AVSC,11.0,2016.0, CLC,2.3333333333333335
13.0,CB6377B6XPvAibaEXe8808q51BnmQgFXOVlspk8F,20.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
14.0,1C5409B8XPvAibaEXe+/1KYXP+fweAeOyBmRMHFS,20.0,AVSC,11.0,2016.0, CLC,2.3333333333333335
15.0,09DAA20BXPvAibaEXe8cJKtXZaLmvUsH6H9yaOrj,20.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
16.0,D3C8FCBFXPvAibaEXe9uaaZ/YedHVE2vFI3CwdF0,20.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
19.0,E16A784CXPvAibaEXe96K1aB3B4cKVqj15x8J3Fa,22.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
20.0,D9987866XPvAibaEXe+5AEinM7he3nNXvaIkjIqo,22.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
21.0,DE53507FXPvAibaEXe+fEAEfw3o+Ko6TvTSgijy3,22.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
22.0,158FB8C2XPvAibaEXe+x/3KKGWxYH2pEsBjyxoBO,22.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
23.0,6D8F53BDXPvAibaEXe8cJKtXZaLmvZGbeRUvU9Ym,22.0,AVSC,11.0,2016.0, CLC,2.3333333333333335
24.0,D40A5224XPvAibaEXe/sW+jVmHnQGrpyj9mM/5XW,22.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
25.0,751C5CD8XPvAibaEXe8OoiZ7Qg2eT/MgIge5XLta,23.0,AVSC,11.0,2016.0, CTTT,2.3333333333333335
26.0,E1E49AA0XPvAibaEXe9uaaZ/YedHVPiewa5uM8QS,23.0,AVSC,11.0,2016.0, CLC,2.3333333333333335
27.0,1B5C151DXPvAibaEXe9CFhTkHod3yUw8wiccXxfg,23.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
28.0,EE124006XPvAibaEXe+x/3KKGWxYH5eE8fYkddOq,23.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
29.0,BE04727AXPvAibaEXe8OoiZ7Qg2eT9tClu4Cs32M,23.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
30.0,4E3B2E64XPvAibaEXe93t/fGOsRpn05lMH4zm7Cp,23.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
31.0,0A29A66BXPvAibaEXe9CFhTkHod3yS4qPQKSYcEO,23.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
33.0,49ABC5EFXPvAibaEXe8eWl5Nr7OWQt3VotR9dXYx,23.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
34.0,789C02AAXPvAibaEXe+/1KYXP+fweK/y54Tvf704,24.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
35.0,A111A056XPvAibaEXe88G96lR9q/HbP6O5OR4CqK,24.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
36.0,6BDC0FB3XPvAibaEXe+5AEinM7he3oT9mkidxPDW,24.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
37.0,C805294BXPvAibaEXe8cJKtXZaLmvXmkH+PgfnFb,24.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
38.0,8474C347XPvAibaEXe+/1KYXP+fweAETvLS68nEF,24.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
39.0,E0C52A16XPvAibaEXe904Wq1lYkfi/ntiwVmPGZr,25.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
40.0,8A73C0A4XPvAibaEXe9uaaZ/YedHVG4ke7HP5CVh,25.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
41.0,E679EB47XPvAibaEXe+eIy6TmCsZuwhDZyQzJ/il,25.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
42.0,ACC6BE03XPvAibaEXe/7jEMhYBA6GZiEn3v4da33,25.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
43.0,7BAE4D59XPvAibaEXe/04IiIK7okBc/e3nqwl6Yl,25.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
44.0,E7959B13XPvAibaEXe93t/fGOsRpn/6DkGbVhKDL,25.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
45.0,CF820E88XPvAibaEXe88G96lR9q/HWQHdno6Q1dE,25.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
46.0,B3BB25C7XPvAibaEXe8E8MfopOpLfow3YpFUxKb9,25.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
47.0,F4F90434XPvAibaEXe/04IiIK7okBT/n8bF22cJ4,25.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
48.0,27A62100XPvAibaEXe+/1KYXP+fweJyZsRuyxmIg,25.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
49.0,63276F86XPvAibaEXe9Hp2TeoSwCGTQ0JelgLNZH,25.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
50.0,3A14E413XPvAibaEXe9uaaZ/YedHVADddd6jtCYd,26.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
51.0,19E0EE8FXPvAibaEXe97wmuqTYuV7djoRDmkvxKL,26.0,ENG01,11.0,2016.0, CLC,4.666666666666667
52.0,59F24D89XPvAibaEXe+MMervxP1vAFgzvQQfMwEA,26.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
53.0,E747458DXPvAibaEXe96K1aB3B4cKQggKDkChiCr,26.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
54.0,1E458D16XPvAibaEXe92C4qaj9kvH6/S4CNEqhXl,26.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
55.0,8EDF0CBCXPvAibaEXe+eIy6TmCsZu0mu7wa7hWrc,26.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
56.0,C1C2D49CXPvAibaEXe+5AEinM7he3lYo4Yh3wzso,26.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
57.0,0E3CC85BXPvAibaEXe/7YVAxOsMwOq19C4IZbCNV,26.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
58.0,039A40EBXPvAibaEXe/sW+jVmHnQGlexsxcKegMx,26.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
59.0,55164ECCXPvAibaEXe8NrxrmA741rzp6pr4JjBBO,27.0,ENG01,11.0,2016.0, CLC,4.666666666666667
60.0,E5B72901XPvAibaEXe/04IiIK7okBVX65TwUbxSQ,27.0,ENG01,11.0,2016.0, CLC,4.666666666666667
61.0,D77BA55CXPvAibaEXe97wmuqTYuV7ZzXGRkYG5x/,27.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
62.0,AF786B20XPvAibaEXe+MMervxP1vAEwg60BSZIR9,27.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
63.0,BDF344E0XPvAibaEXe97wmuqTYuV7e+YykH8Z97h,27.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
64.0,B4BB0B80XPvAibaEXe/sW+jVmHnQGrbV2aMBZxbl,27.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
65.0,D20DDE4FXPvAibaEXe8HWu5TvPOfaN9KOnh24+IZ,27.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
66.0,2B9BB841XPvAibaEXe/7YVAxOsMwOsVlHgtpSb0I,27.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
67.0,DB9FA965XPvAibaEXe904Wq1lYkfi1x2F3Ukc2Og,27.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
68.0,464EEB66XPvAibaEXe93t/fGOsRpnwKvZu4uHWUr,28.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
69.0,1A074443XPvAibaEXe/aqMXYDLKHRzKFKPFlF+3v,28.0,ENG01,11.0,2016.0,,4.666666666666667
70.0,D6F5BEF7XPvAibaEXe+MMervxP1vAHvM1MwhSFCY,28.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
71.0,342257EAXPvAibaEXe/aqMXYDLKHR3SjNQBzsJDf,28.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
72.0,CE5AA641XPvAibaEXe/UTqPTjBxFVqOsv91ZMjHy,28.0,ENG01,11.0,2016.0, CLC,4.666666666666667
73.0,8851E69BXPvAibaEXe+eIy6TmCsZuzduBAHXYnYj,28.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
74.0,32425155XPvAibaEXe/jd8ghaf1GTDJ2RkglGilP,28.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
75.0,E19EA87BXPvAibaEXe96K1aB3B4cKbTxUAPWhMbc,29.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
76.0,BD12868AXPvAibaEXe8OoiZ7Qg2eT6mcyIhrsW0w,29.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
77.0,8F1119D3XPvAibaEXe/04IiIK7okBcgSWyeIFMKt,29.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
78.0,BFF8DA2FXPvAibaEXe+5AEinM7he3tn9b67IIJsR,29.0,ENG01,11.0,2016.0, CLC,4.666666666666667
79.0,2CFFC4A4XPvAibaEXe/UTqPTjBxFVmaKYeKYiNBw,29.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
80.0,A5C691C3XPvAibaEXe+MMervxP1vAHa9ZKGghhV0,30.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
81.0,408D0B61XPvAibaEXe/04IiIK7okBdYvNYs5MiFQ,30.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
82.0,6DE3DA07XPvAibaEXe+SI2uhC5CMEYmTe/FcwE7t,30.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
83.0,902895CAXPvAibaEXe9Hp2TeoSwCGUc05NETHA4y,30.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
84.0,0D56970AXPvAibaEXe+/1KYXP+fweMd3DfpYccg/,30.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
85.0,C6142704XPvAibaEXe88G96lR9q/HVMhBqOaOjJX,30.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
86.0,232946CFXPvAibaEXe/JhqMYLzzrR02+yvZ+pT+i,30.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
87.0,59884D21XPvAibaEXe8NrxrmA741r7Pe5nXtcI17,31.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
88.0,5E19BA75XPvAibaEXe96K1aB3B4cKVe+zJZEtwvN,31.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
89.0,6E786189XPvAibaEXe9N+b7C2VGPs5hGjFNP9OPe,31.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
90.0,33C734B5XPvAibaEXe+/1KYXP+fweL6Sr/n8oIDs,31.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
91.0,F400B823XPvAibaEXe92C4qaj9kvH9/66t3hNsRx,31.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
92.0,E32F85C4XPvAibaEXe8OoiZ7Qg2eTzHFJYtJfMmx,31.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
93.0,F934AFD4XPvAibaEXe/7YVAxOsMwOmFzQTm7dOKr,31.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
94.0,485EE734XPvAibaEXe9N+b7C2VGPs9muAnhMpjeF,32.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
95.0,ED123CFBXPvAibaEXe92C4qaj9kvHzy3ywisWZ4a,32.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
96.0,98885261XPvAibaEXe+fEAEfw3o+KtD8p1BCYU+u,32.0,ENG01,11.0,2016.0, CNTN,4.666666666666667
97.0,1352A661XPvAibaEXe+eIy6TmCsZu+qEHG5QxOAG,32.0,ENG01,11.0,2016.0, CNTN,4.666666666666667
98.0,7D6A1FB2XPvAibaEXe904Wq1lYkfi03olJ53wEUL,32.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
99.0,5ABD2AEBXPvAibaEXe8E8MfopOpLfpzgaVQKHwFD,33.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
100.0,72059684XPvAibaEXe9N+b7C2VGPs6rwW5yBcs12,33.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
101.0,C7C98961XPvAibaEXe/UTqPTjBxFVtKmLCQure30,33.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
102.0,5120F34CXPvAibaEXe8808q51BnmQvUpJUeNEyRf,33.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
103.0,FE6A40FDXPvAibaEXe+x/3KKGWxYH7Njftr2o+Ld,34.0,ENG01,11.0,2016.0, CLC,4.666666666666667
104.0,26504393XPvAibaEXe97wmuqTYuV7f7oqpX5KaC9,34.0,ENG01,11.0,2016.0, CLC,4.666666666666667
105.0,B2DF2BCBXPvAibaEXe/aqMXYDLKHR/Rvx1vG7yZ8,34.0,ENG01,11.0,2016.0, CLC,4.666666666666667
106.0,51E5CFABXPvAibaEXe93t/fGOsRpnwBCueYR01nj,34.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
107.0,F473C1ABXPvAibaEXe/jd8ghaf1GTNdb+cfjD9JK,35.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
108.0,EA5C3600XPvAibaEXe96K1aB3B4cKYcgi+qudqoq,35.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
109.0,09EA1246XPvAibaEXe9N+b7C2VGPs7VmmYGpq5S4,35.0,ENG01,11.0,2016.0, CLC,4.666666666666667
110.0,271B286AXPvAibaEXe9CFhTkHod3yfY0OnaNvlXt,35.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
111.0,A087B8CAXPvAibaEXe96K1aB3B4cKeZgLP7Zudq0,35.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
112.0,2E7766A4XPvAibaEXe8cJKtXZaLmvYU52KoCieBc,36.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
113.0,E4A8F3C3XPvAibaEXe8OoiZ7Qg2eT+Jy+LbBom1V,36.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
114.0,843B6F23XPvAibaEXe93t/fGOsRpn9x0GlU2wsFG,37.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
115.0,F74A82C2XPvAibaEXe9uaaZ/YedHVBLMZpuFaBWv,37.0,ENG01,11.0,2016.0, CLC,4.666666666666667
116.0,9FBBFEDAXPvAibaEXe9uaaZ/YedHVDIAvlASfm3N,37.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
117.0,DB711988XPvAibaEXe8E8MfopOpLfuvKyaJThdNU,37.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
118.0,5A8FC80AXPvAibaEXe9Hp2TeoSwCGQOTvUMD2sdV,37.0,ENG01,11.0,2016.0, CLC,4.666666666666667
119.0,075CAE0AXPvAibaEXe/7jEMhYBA6GRpJvL6kzgyG,37.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
120.0,DD6DDD9BXPvAibaEXe8808q51BnmQgYlXLk+6Sms,38.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
121.0,461F878CXPvAibaEXe88G96lR9q/HUNPesL1mp7V,38.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
122.0,5D84A808XPvAibaEXe/04IiIK7okBVnVDuMtAOeG,38.0,ENG01,11.0,2016.0, CNTN,4.666666666666667
123.0,12C6CEBDXPvAibaEXe8HWu5TvPOfaHJ8WggqhfpV,38.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
124.0,47C7F0D8XPvAibaEXe8cJKtXZaLmvW7+9X9I1l88,39.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
125.0,62CB9074XPvAibaEXe+5AEinM7he3lQjjwdeAKvG,39.0,ENG01,11.0,2016.0, CLC,4.666666666666667
126.0,63850E1DXPvAibaEXe9uaaZ/YedHVMbH1bo0wP7i,40.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
127.0,BCD2B356XPvAibaEXe/UTqPTjBxFVlHUdLueHP1K,40.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
128.0,ED940AE5XPvAibaEXe/sW+jVmHnQGmpcv505KQtY,40.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
129.0,0DB26593XPvAibaEXe+fEAEfw3o+Koj1aryhxwXB,42.0,ENG01,11.0,2016.0, CLC,4.666666666666667
130.0,37E8854FXPvAibaEXe93t/fGOsRpn2pIVjPlvyxA,42.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
131.0,260F89E3XPvAibaEXe904Wq1lYkfi3SWlgS7D671,43.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
132.0,50710A05XPvAibaEXe+5AEinM7he3i2ud45eDBqh,43.0,ENG01,11.0,2016.0, CNTN,4.666666666666667
133.0,F0261509XPvAibaEXe+eIy6TmCsZu0RLWC8H9A9f,43.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
134.0,B280054FXPvAibaEXe/aqMXYDLKHRx1deGanA5Uq,44.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
135.0,88F1979DXPvAibaEXe9uaaZ/YedHVLTpfQz3FFXG,46.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
136.0,962B588DXPvAibaEXe8808q51BnmQv7uo+CT+yEW,47.0,ENG01,11.0,2016.0, CLC,4.666666666666667
137.0,8A06BCB7XPvAibaEXe+/1KYXP+fweAfbWbYeLDhP,48.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
138.0,FC15E78FXPvAibaEXe92C4qaj9kvH9Xq+b0SgU4o,49.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
139.0,CD72A72AXPvAibaEXe/sW+jVmHnQGj7x1GbslKUs,50.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
140.0,82778F75XPvAibaEXe93t/fGOsRpn50R4yA7HNuJ,51.0,ENG01,11.0,2016.0, CLC,4.666666666666667
141.0,9E8D0CE7XPvAibaEXe+/1KYXP+fweLFNn49rOazP,51.0,ENG01,11.0,2016.0, CLC,4.666666666666667
142.0,017CD572XPvAibaEXe9CFhTkHod3yQuYGl3Dx7Ko,51.0,ENG01,11.0,2016.0, CLC,4.666666666666667
143.0,E5DDE060XPvAibaEXe/7YVAxOsMwOgzKuxoPANYq,52.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
144.0,A3B55E76XPvAibaEXe/7YVAxOsMwOlSm2jrgLdri,53.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
145.0,F9F00F9BXPvAibaEXe/7YVAxOsMwOkCUOyzVAIdc,54.0,ENG01,11.0,2016.0, CQUI,4.666666666666667
146.0,EF351515XPvAibaEXe9CFhTkHod3yS5z1VDkCy75,54.0,ENG01,11.0,2016.0, CLC,4.666666666666667
147.0,FA26D15DXPvAibaEXe+x/3KKGWxYH5f+BLhTctEV,55.0,ENG02,11.0,2016.0, CQUI,7.0
148.0,77AA22BDXPvAibaEXe/5h0vZw0NHLw1SiBz29uk2,56.0,ENG02,11.0,2016.0, CNTN,7.0
149.0,41879EDBXPvAibaEXe8HWu5TvPOfaMIlvMjXTKxE,58.0,ENG02,11.0,2016.0, CQUI,7.0
150.0,7605FEEEXPvAibaEXe8808q51BnmQv/RCCjB4N+s,59.0,ENG02,11.0,2016.0, CQUI,7.0
151.0,92D79C05XPvAibaEXe+x/3KKGWxYH9g/4fJgJYs6,60.0,ENG02,11.0,2016.0, CLC,7.0
152.0,62BFFE2EXPvAibaEXe/9ugxkUZcLfPe37BSUxSyd,0.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
153.0,2D9401D8XPvAibaEXe9wxm0WjsXoKi8Gkvb5OPeR,11.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
154.0,59F1708DXPvAibaEXe+dMotnUFI9LS1TYt9joenk,11.0,AVSC,11.0,2016.0, CLC,2.3333333333333335
155.0,EA1D81AFXPvAibaEXe/RnFf25EKRr7/Z28Po+End,13.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
156.0,9FA1AF84XPvAibaEXe9JJ0DEqozv6EHh9Z2rxnaz,14.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
161.0,192E4235XPvAibaEXe92Jin2iMtHChKANAao8ZUk,15.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
162.0,A3609609XPvAibaEXe/5h0vZw0NHL1nnBX6fWEJQ,15.0,AVSC,11.0,2016.0,,2.3333333333333335
164.0,CFD92B12XPvAibaEXe8NrxrmA741rwjdaY15+2D+,16.0,AVSC,11.0,2016.0, CLC,2.3333333333333335
165.0,61180195XPvAibaEXe9gcLLHJLBBnR5wpoU3apq+,16.0,AVSC,11.0,2016.0, CLC,2.3333333333333335
166.0,02B5E19DXPvAibaEXe+6DwsvcvouVduD45n92KAo,16.0,AVSC,11.0,2016.0, CLC,2.3333333333333335
167.0,4152FE50XPvAibaEXe9G2n4phUxISJmNzq1KHgOO,16.0,AVSC,11.0,2016.0, CLC,2.3333333333333335
168.0,B5B671BFXPvAibaEXe8Ve7JqRML75doVJ2SaEcz4,16.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
169.0,BA8D8AFEXPvAibaEXe+6DwsvcvouVfTF+jYi4dQZ,16.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
170.0,973154C3XPvAibaEXe+Y2Dmraxe1iYT8oxNVsVdy,16.0,AVSC,11.0,2016.0, CLC,2.3333333333333335
172.0,D9B44B1CXPvAibaEXe9ASX2YKqk5Aeh+/OS8HqTX,16.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
173.0,5F015460XPvAibaEXe/5h0vZw0NHL3rTJlBbR6W0,17.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
174.0,32180497XPvAibaEXe/t7ClCI88v7sGEqCvtpJrq,17.0,AVSC,11.0,2016.0, CLC,2.3333333333333335
175.0,2900754CXPvAibaEXe9gcLLHJLBBnX1D4yMOsVg0,17.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
176.0,3DD6D60BXPvAibaEXe/81GDNmtxKsSpculnFzj6s,17.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
177.0,01377D44XPvAibaEXe/BLy1WUS+NVlzbxIIHMtmt,18.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
178.0,FF9BCACDXPvAibaEXe9a9WHB728zIL656Mdf6zEw,18.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
179.0,22101E7EXPvAibaEXe+EYzJPHISY88zmD5Ggw1zy,18.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
181.0,7F03C845XPvAibaEXe9mDsFtgVHJ/rHAoglzQPuR,19.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
182.0,68481D94XPvAibaEXe+3sZoWnetaj+cTym+QdnwT,19.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
183.0,1C245E0EXPvAibaEXe/rR9uJzGOYEuQ8DvEilYoI,19.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
184.0,1018ADF8XPvAibaEXe/5n/8z7IorIk20OdhUEnK0,19.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
185.0,330A20C4XPvAibaEXe+n4oL3iuTqC+0PyxPF31kr,19.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
186.0,6E854833XPvAibaEXe9a9WHB728zIMSTTWhKiiWi,19.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
187.0,A99910D5XPvAibaEXe8X/UxhAbbOGw8A+5PDAGk9,19.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
188.0,3B36303EXPvAibaEXe92Jin2iMtHCuWTyMGfWwjT,19.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
189.0,D18E8F78XPvAibaEXe8G+DN2/i3pryst66Pf9PYJ,19.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
190.0,F26FD744XPvAibaEXe8OLQLlidG6//6ShwJ1wZku,19.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
191.0,4C9B57D9XPvAibaEXe8eJZh5OyStbNCI+BAkeQmo,19.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
192.0,15A008BEXPvAibaEXe8X/UxhAbbOG1sG/TbS5k88,19.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
193.0,92F8B64EXPvAibaEXe+YFpGAAgvtefsYfGW2BhK3,19.0,AVSC,11.0,2016.0, CLC,2.3333333333333335
194.0,119C7562XPvAibaEXe/rR9uJzGOYEkfPMWFUTNpZ,19.0,AVSC,11.0,2016.0, CLC,2.3333333333333335
195.0,8A28E60EXPvAibaEXe9OORQ1xsw6nv5CUStjJAu6,19.0,AVSC,11.0,2016.0, CLC,2.3333333333333335
196.0,89BF1B4BXPvAibaEXe/v5x/h23myCcvAATP35Y2J,20.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
197.0,56996328XPvAibaEXe8FGyuwtFnKnOqpMxWSLkC/,20.0,AVSC,11.0,2016.0, KSTN,2.3333333333333335
198.0,649B938BXPvAibaEXe9IFJLLU9DVVZoHDwmaCg4s,20.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
199.0,DCD90AC2XPvAibaEXe9KS65t7Tb/qM1p6wX0RxXR,20.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
200.0,B3F16D5DXPvAibaEXe/agc6/owW5CGwRRuccquwf,20.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
201.0,DD10B95EXPvAibaEXe/PQrWCRBKWOUTASXEgaMpR,20.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
202.0,C2218479XPvAibaEXe/agc6/owW5CH4478G8f1TP,20.0,AVSC,11.0,2016.0, CLC,2.3333333333333335
203.0,FD80AB73XPvAibaEXe+XQbEHiLBIRamkrkJOEq58,20.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
204.0,FE3AC989XPvAibaEXe8VnqU11737Hl6IFmKBfB+P,20.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
205.0,7D4060BBXPvAibaEXe8Ve7JqRML75f60sgal9POH,20.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
206.0,3C65A25EXPvAibaEXe998fVikzcJIuk4ang3tj+3,20.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
207.0,E5B18116XPvAibaEXe/7jtQOMcuJ+3mMd8xWafpS,20.0,AVSC,11.0,2016.0, CQUI,2.3333333333333335
