mssv,hocky,namhoc,dtbhk,sotchk
4BE1261FXPvAibaEXe/mbD1XVEM0x02C1XLHHXBN,2,2018,8.27,19
CF00A253XPvAibaEXe/mbD1XVEM0x//P+sDiFPLO,2,2018,8.42,20
F2D773AEXPvAibaEXe/mbD1XVEM0x6PCACQrEPgt,2,2018,6.46,22
AE6E949EXPvAibaEXe/mbD1XVEM0x0L44baJyxlB,2,2018,3.25,15
9BA5DCE1XPvAibaEXe/mbD1XVEM0x9309+/8X221,2,2018,7.87,23
2BEE4E47XPvAibaEXe/mbD1XVEM0x/rwCIMhVeps,2,2018,8.5,21
D049DC36XPvAibaEXe/mbD1XVEM0x6gxUNA8LSdg,2,2018,6.62,19
AAB18056XPvAibaEXe/mbD1XVEM0x5yh9ElUhrii,2,2018,8.51,21
1252CDC5XPvAibaEXe/Ep1mHRpPbrAWrtiD/zDbo,2,2018,8.05,21
118C64BBXPvAibaEXe/Ep1mHRpPbrLvgnj8o+YnO,2,2018,7.31,21
27EC8551XPvAibaEXe/Ep1mHRpPbrLtblYsMpLBb,2,2018,7.85,16
7D2BFCCEXPvAibaEXe/Ep1mHRpPbrLnl5rhjFSXj,2,2018,7.03,22
0AEAD120XPvAibaEXe/Ep1mHRpPbrFEpTM7VKF8G,2,2018,0.0,11
DC25935BXPvAibaEXe/Ep1mHRpPbrHHFP9gXkxuF,2,2018,8.39,19
0F89E6EDXPvAibaEXe/Ep1mHRpPbrO+lZuche+jJ,2,2018,6.28,22
3ABF234EXPvAibaEXe/Ep1mHRpPbrIV1dK9G8oO4,2,2018,7.99,21
743D8E7DXPvAibaEXe/Ep1mHRpPbrAJWw/bG0cjT,2,2018,4.83,23
83C6D744XPvAibaEXe/Ep1mHRpPbrHrYCHcKMYOX,2,2018,7.81,18
86E2C0FCXPvAibaEXe+Hl3bsG7JYGgDeZSKGFhcs,2,2018,8.54,17
86E2C0FCXPvAibaEXe+Hl3bsG7JYGgDeZSKGFhcs,1,2019,8.97,18
23284746XPvAibaEXe+Hl3bsG7JYGhauxgITF0XA,2,2018,6.34,17
450FDF7AXPvAibaEXe+Hl3bsG7JYGtGcv0oGkyMW,2,2018,7.87,19
ABBDB93DXPvAibaEXe+Hl3bsG7JYGl6uAGuPK7Tj,2,2018,7.13,18
F0FFA866XPvAibaEXe+Hl3bsG7JYGg4+Wgmy8K3a,2,2018,7.26,19
4F6A9FEEXPvAibaEXe+Hl3bsG7JYGmJ7X6BJRN3e,2,2018,0.0,5
3A22442CXPvAibaEXe9gJazs/pDnMZFjneWIQeTm,2,2018,3.61,21
AE645B6AXPvAibaEXe9gJazs/pDnMdwe1Keiga3U,2,2018,8.22,19
D8C96E7BXPvAibaEXe9gJazs/pDnMUHCv7EXAP8c,2,2018,8.82,18
5243E1AFXPvAibaEXe9gJazs/pDnMcxUFZc/mqY0,2,2018,3.17,15
8AB125A2XPvAibaEXe9gJazs/pDnMZ2PHhOaazsg,2,2018,0.0,19
DCD8444BXPvAibaEXe9gJazs/pDnMbNHcOHA7kw/,2,2018,7.11,19
2D21BD05XPvAibaEXe9gJazs/pDnMS23gPJJ13Ul,2,2018,7.6,20
9D6F8246XPvAibaEXe9gJazs/pDnMdGFADeMflZI,2,2018,4.32,19
C8C56A1BXPvAibaEXe+1qnC7LACO/ZvUWruiez8N,2,2018,6.6,20
0398BD47XPvAibaEXe+1qnC7LACO/Xq5fbBTAgzN,2,2018,6.52,19
746D07FFXPvAibaEXe+1qnC7LACO/cAG31DW77dX,2,2018,6.31,18
D07D1304XPvAibaEXe+1qnC7LACO/elIJecXjBm2,2,2018,6.88,22
86B3B846XPvAibaEXe+1qnC7LACO/VtQXe02bIe6,2,2018,8.14,19
3130EAB9XPvAibaEXe+1qnC7LACO/br/qzsZ8pfu,2,2018,8.22,17
905C4DFEXPvAibaEXe+1qnC7LACO/W3zqckOkq9f,2,2018,7.32,18
258CA260XPvAibaEXe+1qnC7LACO/cXJ3dvLIAve,2,2018,6.66,19
72AF62A1XPvAibaEXe+1qnC7LACO/fusp6/GnDCd,2,2018,3.58,22
77D80081XPvAibaEXe/k16nYNlOi0W0U3nHBxgRa,2,2018,7.08,19
7C7BFA32XPvAibaEXe/k16nYNlOi0bxHGWCEio9K,2,2018,7.67,18
B768BC44XPvAibaEXe/k16nYNlOi0WdbZ4SbELnq,2,2018,5.76,22
7107C546XPvAibaEXe/k16nYNlOi0c+qQn2thWZm,2,2018,6.09,17
219D5416XPvAibaEXe/k16nYNlOi0V8FicRLZdMt,2,2018,7.96,18
5598492FXPvAibaEXe/k16nYNlOi0Vs9EA2wtwYV,2,2018,8.32,18
0AA9CE52XPvAibaEXe/k16nYNlOi0aIXMSL7mown,2,2018,6.76,17
1882B930XPvAibaEXe/k16nYNlOi0X9eli0+3mI8,2,2018,4.7,19
12508932XPvAibaEXe/k16nYNlOi0frNbL5bkBI7,2,2018,4.75,22
F150E1DEXPvAibaEXe8oT/p9f7HpvWl5+qBTFNQx,2,2018,7.77,21
DF3C1EA7XPvAibaEXe8oT/p9f7Hpvc+sWUwvzn0+,2,2018,5.75,23
D9303362XPvAibaEXe8oT/p9f7Hpvc75IO73a7zN,2,2018,7.08,20
2CAFB3D7XPvAibaEXe8oT/p9f7HpvbB1VZUB2zjC,2,2018,8.52,13
B1670272XPvAibaEXe8oT/p9f7HpvcISxLEB9snv,2,2018,2.53,18
42199D8BXPvAibaEXe8oT/p9f7HpveAVDY7l4vTt,2,2018,6.1,16
B1EA4A9EXPvAibaEXe8oT/p9f7HpvUf1MQPdsSuF,2,2018,6.56,19
C463356CXPvAibaEXe8oT/p9f7HpvUd/CRKejH0I,2,2018,8.14,21
162BA150XPvAibaEXe8oT/p9f7Hpvdl+ry/t76zh,2,2018,7.23,17
58553E3AXPvAibaEXe8nuCevWXzMu8qQ0W6dDPFZ,2,2018,5.77,18
55B3040AXPvAibaEXe8nuCevWXzMu3DVkkGdF3mq,2,2018,2.11,19
CA5A0709XPvAibaEXe8nuCevWXzMuzw6QE/6MyA3,2,2018,7.02,23
81855ECEXPvAibaEXe8nuCevWXzMu4cxUUIgdrdw,2,2018,6.29,15
1B61E745XPvAibaEXe8nuCevWXzMu5iowySn9tOD,2,2018,6.68,16
8C5539D1XPvAibaEXe8nuCevWXzMu3a4xLooAe9F,2,2018,6.77,19
933571C7XPvAibaEXe8nuCevWXzMu0ArWAnhDGG6,2,2018,6.43,21
324A551FXPvAibaEXe8nuCevWXzMu02d/QPy3aml,2,2018,6.11,19
AF45B154XPvAibaEXe8nuCevWXzMu2vbp+o37Jwz,2,2018,6.63,16
9C33BE45XPvAibaEXe8CWH5HVeMbzrlc7EvcttDo,2,2018,6.28,16
21C41C64XPvAibaEXe8CWH5HVeMbzj3kl3A5eMIB,2,2018,5.31,18
E54B912FXPvAibaEXe8CWH5HVeMbzqu/u3Dm55bQ,2,2018,5.28,20
FAB92E6BXPvAibaEXe8CWH5HVeMbzvuh/leMQsF7,2,2018,5.61,21
60F6247EXPvAibaEXe8CWH5HVeMbzm+YmkJ3JvlT,2,2018,4.38,18
EDB87E47XPvAibaEXe8CWH5HVeMbznAaxit1PTmI,2,2018,6.97,19
34833626XPvAibaEXe8CWH5HVeMbzlKgs0PM02eL,2,2018,6.01,17
2EAA1F6CXPvAibaEXe8CWH5HVeMbzkeADzxvh8Qo,2,2018,6.24,20
BD8C02BDXPvAibaEXe+sV6KMm2RqHnN1uae/VYbf,2,2018,6.17,18
CCF2C577XPvAibaEXe+sV6KMm2RqHp3Quf4OTDgs,2,2018,7.46,19
FBC85362XPvAibaEXe+sV6KMm2RqHqwIVibiXxt6,2,2018,6.28,18
B7996512XPvAibaEXe+sV6KMm2RqHu9u7AZ3TFt3,2,2018,7.55,20
5556B223XPvAibaEXe+sV6KMm2RqHnLQl0o2p6LU,2,2018,6.12,19
AB09556DXPvAibaEXe+sV6KMm2RqHq3bKgky44Ld,2,2018,6.44,18
CBC277C7XPvAibaEXe+sV6KMm2RqHrD6PSYK5OgP,2,2018,6.43,16
2EF951C1XPvAibaEXe+sV6KMm2RqHsTOM8QwBng8,2,2018,4.95,21
1AB4AA6AXPvAibaEXe9e953jV3NnLtXn8okwRIgq,2,2018,7.13,19
BE42C511XPvAibaEXe9e953jV3NnLve59DbU7Q+k,2,2018,5.71,18
D6288584XPvAibaEXe9e953jV3NnLk2/dDYnQMLl,2,2018,6.0,19
26584974XPvAibaEXe9e953jV3NnLq2zHCHmbJ4X,2,2018,4.93,22
A7AB37EFXPvAibaEXe9e953jV3NnLvoA80RNYv2Z,1,2018,4.28,21
C21C9E71XPvAibaEXe9e953jV3NnLpfbRIwjz8n1,2,2018,8.84,19
D84D64C5XPvAibaEXe9e953jV3NnLqLiroz2mvDZ,2,2018,6.88,19
9F2783A6XPvAibaEXe9e953jV3NnLvl344jITMAf,2,2018,4.98,21
CFABE232XPvAibaEXe8AK9BJf0PqfElFd11dNpJt,2,2018,8.26,23
57FEE4EBXPvAibaEXe8AK9BJf0PqfEMrePLyNqtb,2,2018,6.24,19
90190134XPvAibaEXe8AK9BJf0PqfMM/yAfCUuaO,2,2018,6.73,14
4884EAAAXPvAibaEXe8AK9BJf0PqfO82yJ563snT,2,2018,2.19,15
21A2F10AXPvAibaEXe8AK9BJf0PqfOJUjskQTNZv,2,2018,7.58,18
70E6860FXPvAibaEXe8AK9BJf0PqfPqpG9mpVS2V,2,2018,4.58,22
E0FA0B3FXPvAibaEXe8AK9BJf0PqfEteicf/s6vk,2,2018,3.86,14
AE6837D2XPvAibaEXe+szMHbfc71ULtjJPT7nc1l,2,2018,7.08,20
816FB82AXPvAibaEXe+szMHbfc71UCGxWEPTj3H5,2,2018,6.44,19
6EBC7381XPvAibaEXe+szMHbfc71UNjcJsAZvy1l,2,2018,8.55,19
6B5296D9XPvAibaEXe+szMHbfc71UCmGyO8Q1lsB,2,2018,7.25,20
13ADB455XPvAibaEXe+szMHbfc71UOQo/ZgHnhDJ,2,2018,8.22,22
484D5D32XPvAibaEXe+szMHbfc71UEovkfE+TYFp,2,2018,6.05,24
D0B20188XPvAibaEXe+szMHbfc71UBdInYzH0jCE,2,2018,6.11,19
D1E5B37BXPvAibaEXe+szMHbfc71UFcA+EJPgwdF,2,2018,7.67,22
79DF0DD4XPvAibaEXe9Rxq3EQECnGd5G/qR26MNG,2,2018,5.22,21
22202B9FXPvAibaEXe9Rxq3EQECnGYGcMkgOfwOv,2,2018,6.9,21
0B312C42XPvAibaEXe9Rxq3EQECnGR9wTGJwVojS,2,2018,6.13,17
D9E0287FXPvAibaEXe9Rxq3EQECnGSCjBoEXc7H1,2,2018,1.33,16
7228AC14XPvAibaEXe9Rxq3EQECnGZA/vO5xtB6y,2,2018,4.78,16
A4CCF7EDXPvAibaEXe9Rxq3EQECnGScuwJ/Eq8nb,2,2018,5.47,14
1010AA74XPvAibaEXe9Rxq3EQECnGZxVvkbvpq1z,2,2018,7.04,17
3EC117AEXPvAibaEXe9Rxq3EQECnGWQu7bzI0P1g,2,2018,7.37,22
2FC1D165XPvAibaEXe/8rx8cZm8Qsd1BKDKQ2GnL,2,2018,4.46,10
DDB43B69XPvAibaEXe/8rx8cZm8QsTxvKL68/60H,2,2018,8.4,22
22739075XPvAibaEXe/8rx8cZm8QsejTOCD7LMdT,2,2018,8.04,19
C95AB6ADXPvAibaEXe/8rx8cZm8QsY53NwHueDys,2,2018,8.35,22
BA5F4D95XPvAibaEXe/8rx8cZm8QsSb3Kae/mxff,2,2018,8.17,15
D7116174XPvAibaEXe/8rx8cZm8Qsfwo9J8aB+h+,2,2018,6.82,21
DA271D39XPvAibaEXe/8rx8cZm8QsXkw1sqD4fAE,2,2018,4.74,20
9352937AXPvAibaEXe/8rx8cZm8QsdCFhzaZo4co,2,2018,7.43,24
2D85DBE0XPvAibaEXe/8rx8cZm8QsZ02U06/CFc4,2,2018,5.89,18
A2DF145CXPvAibaEXe8P4L0OhtIpH9RHaOx0BWxV,2,2018,6.75,24
BF0026F8XPvAibaEXe8P4L0OhtIpH+kf7xGERpDn,2,2018,7.65,22
B4026B3EXPvAibaEXe8P4L0OhtIpH8DQxchLIzYj,2,2018,7.2,16
C2FC6BBEXPvAibaEXe8P4L0OhtIpH+JvbJlI8oqm,2,2018,6.51,23
463FF1E3XPvAibaEXe8P4L0OhtIpH6bI8xRfCQZG,2,2018,8.8,16
F9867833XPvAibaEXe8P4L0OhtIpH7oqH+HBb54F,2,2018,4.79,19
1AF7B164XPvAibaEXe8P4L0OhtIpH97bTuIcLVoE,2,2018,5.14,17
C6452B37XPvAibaEXe8P4L0OhtIpH3+HpgsNMSdi,2,2018,4.28,16
8793F3EFXPvAibaEXe+cpn4CEMdOCuZ7OprAcFB2,2,2018,7.76,20
AD087009XPvAibaEXe+cpn4CEMdOCh+c7nOWgzAp,2,2018,7.1,18
FECE757BXPvAibaEXe+cpn4CEMdOCgWQvhtejAc8,2,2018,6.62,19
D40AAD30XPvAibaEXe+cpn4CEMdOCkGEftnss0HS,2,2018,8.4,16
B6915BCCXPvAibaEXe+cpn4CEMdOCrX4IuJR32JS,2,2018,6.26,23
41313690XPvAibaEXe+cpn4CEMdOCog3HbXm+4K2,2,2018,6.65,21
CE0BAAB6XPvAibaEXe+SIoKUNff6nO10MrvJVgqL,2,2018,5.85,16
CE0BAAB6XPvAibaEXe+SIoKUNff6nO10MrvJVgqL,3,2018,8.0,4
BC761D56XPvAibaEXe+SIoKUNff6nEhxQco9wa0d,2,2018,7.58,22
ABA1E1D2XPvAibaEXe+SIoKUNff6nMA/dSeSmSY7,2,2018,6.27,20
DB8A03EFXPvAibaEXe+SIoKUNff6nADKKZ7zhAyU,2,2018,7.87,17
84BEB79DXPvAibaEXe+SIoKUNff6nCIYWlwEOHBY,2,2018,6.87,23
F614DBC3XPvAibaEXe+SIoKUNff6nEHRxOcPP72k,2,2018,7.52,23
364B9763XPvAibaEXe+SIoKUNff6nJS9tRl8cEDE,2,2018,6.61,18
43C0E99CXPvAibaEXe+SIoKUNff6nOiecDwAMinR,2,2018,5.22,22
38203F07XPvAibaEXe/xn91tBWVNDcrAxydP4PlW,2,2018,8.73,17
A499E83BXPvAibaEXe/xn91tBWVNDdg7Mh7z1gRF,2,2018,7.99,21
3BD33C22XPvAibaEXe/xn91tBWVNDWhtC0SguqJH,2,2018,7.79,19
490FA5D8XPvAibaEXe/xn91tBWVNDU3CM4Ebi8s5,2,2018,7.35,16
99CAC164XPvAibaEXe/xn91tBWVNDcdFy6NJTpLE,2,2018,6.86,19
A1404830XPvAibaEXe/xn91tBWVNDfH+942dv87h,2,2018,4.22,17
A1404830XPvAibaEXe/xn91tBWVNDfH+942dv87h,3,2018,5.93,7
2ECE60D7XPvAibaEXe/xn91tBWVNDRazxKklDIHw,2,2018,6.96,18
CA890F13XPvAibaEXe/xn91tBWVNDS2adhJg0xaN,2,2018,6.58,16
488918D3XPvAibaEXe/xn91tBWVNDcUOsXgEfUim,2,2018,7.88,23
631C72C9XPvAibaEXe/xn91tBWVNDXH/YaHOqjwg,2,2018,7.19,23
3AD101C3XPvAibaEXe86hknCN730J3e2GCV0L3/p,2,2018,8.28,19
3890980FXPvAibaEXe86hknCN730J2J+UZJMVZmR,2,2018,6.34,18
357AB77FXPvAibaEXe86hknCN730J6KIEu80m/E+,2,2018,3.66,20
357AB77FXPvAibaEXe86hknCN730J6KIEu80m/E+,3,2018,7.7,4
64D062B7XPvAibaEXe86hknCN730J8n8uaygGkPs,2,2018,4.81,18
9FA740E7XPvAibaEXe86hknCN730J5/bHmwrSP49,2,2018,7.93,15
E1350E02XPvAibaEXe86hknCN730JzOdtAw0rZ5e,2,2018,7.42,20
76B4494EXPvAibaEXe86hknCN730J08pu/5d6EIr,2,2018,8.37,15
3A23F6E3XPvAibaEXe8EWfnZTwjADyjFNYYNPGOS,2,2018,8.03,18
CE16843CXPvAibaEXe8EWfnZTwjAD9O1ZNM6eqTA,2,2018,8.05,20
1191A2E9XPvAibaEXe8EWfnZTwjAD2XBn3NCLmMI,2,2018,8.16,19
2F86BBD1XPvAibaEXe8EWfnZTwjAD+LMJdMLkw/S,2,2018,6.56,18
0F585819XPvAibaEXe8EWfnZTwjAD2jHtdn6WnXE,2,2018,7.19,21
D512EA4DXPvAibaEXe8EWfnZTwjAD+vtl9QhLW5H,2,2018,6.38,20
4118A431XPvAibaEXe8EWfnZTwjAD//7U9VKjH+Z,2,2018,6.14,19
24B82902XPvAibaEXe9rbQR8nwnz2PUefgLqXJGC,2,2018,0.19,21
4B5A19F7XPvAibaEXe9rbQR8nwnz2DRuOzHtJOVp,2,2018,8.27,21
CEECF918XPvAibaEXe9rbQR8nwnz2B/yhJlAycre,2,2018,7.25,21
CEECF918XPvAibaEXe9rbQR8nwnz2B/yhJlAycre,3,2018,8.6,3
9FB9EA2BXPvAibaEXe9rbQR8nwnz2HidQ/FShsAi,2,2018,9.09,21
11606E3DXPvAibaEXe9rbQR8nwnz2P7/nhFwpf4X,2,2018,7.11,17
9CBFA49CXPvAibaEXe9rbQR8nwnz2IsFif4wBHeD,2,2018,2.73,16
675617C3XPvAibaEXe9rbQR8nwnz2Ffm+aNEIdyX,2,2018,0.35,16
ACBF92F7XPvAibaEXe9rbQR8nwnz2NA+3e2mquhn,2,2018,6.83,16
94265EF3XPvAibaEXe9rbQR8nwnz2Lp0+pgmEgHE,2,2018,7.29,20
9C8A0D01XPvAibaEXe9rbQR8nwnz2JjQMa41ri0+,2,2018,7.61,18
012B2267XPvAibaEXe92T150Nt0xZhRfmxS1FqFL,2,2018,5.75,16
4741EF8EXPvAibaEXe92T150Nt0xZjZEWoFcIInj,2,2018,7.49,19
4480DBADXPvAibaEXe92T150Nt0xZsFHL2p1ZD4w,2,2018,3.97,19
A2B50741XPvAibaEXe92T150Nt0xZppKIGJy5IXf,2,2018,6.92,19
00C1823FXPvAibaEXe92T150Nt0xZm0PNPjZ334J,2,2018,7.07,15
3EC5B584XPvAibaEXe92T150Nt0xZqbgfznLAD0M,2,2018,7.69,22
49F95988XPvAibaEXe+q0E3QguGBpXAns47p0PqO,2,2018,4.39,14
F11612B0XPvAibaEXe+q0E3QguGBpa4WLGtWPBDQ,2,2018,0.14,17
3285E157XPvAibaEXe+q0E3QguGBpUWHMWrFqKpo,2,2018,6.47,19
74E982CEXPvAibaEXe+q0E3QguGBpczVuC1vbeyg,2,2018,7.41,23
C6DF151CXPvAibaEXe+q0E3QguGBpVPv3faH8S/X,2,2018,6.63,23
0397E523XPvAibaEXe+q0E3QguGBpXo0jV2oyFig,2,2018,5.39,17
058F3258XPvAibaEXe+q0E3QguGBpZhJA/lqgre3,2,2018,6.98,18
241964DAXPvAibaEXe+q0E3QguGBpRI5iPumVRkF,2,2018,8.7,16
7E3D1093XPvAibaEXe9KDPR79yT+xPgPuPp029Cn,2,2018,7.71,18
37015C21XPvAibaEXe9KDPR79yT+xLzKKkL+M0JE,2,2018,4.01,17
37015C21XPvAibaEXe9KDPR79yT+xLzKKkL+M0JE,3,2018,7.43,10
33016832XPvAibaEXe9KDPR79yT+xMiYcbQ7dtDf,2,2018,7.75,16
5C8EA8DEXPvAibaEXe9KDPR79yT+xF9Ha1qJGukX,2,2018,7.82,19
D67A343AXPvAibaEXe9KDPR79yT+xCJNEtDZlLMn,2,2018,6.74,21
AEB5B945XPvAibaEXe9KDPR79yT+xBhEuhnLmXkH,2,2018,8.99,17
5FFD56CDXPvAibaEXe9KDPR79yT+xFgb8URMch+e,2,2018,7.47,19
1535CD84XPvAibaEXe9KDPR79yT+xH/0KBQjUHwf,2,2018,8.85,17
32D81FAEXPvAibaEXe9KDPR79yT+xGZEHHF9PPPm,2,2018,3.34,20
5B82832DXPvAibaEXe+tSA7t7USLJ/UNvjbO6LYH,2,2018,8.85,16
EC99E930XPvAibaEXe+tSA7t7USLJxsqKIT1dxt6,2,2018,2.26,17
8B274F66XPvAibaEXe+tSA7t7USLJ3R6XGTuNdY+,2,2018,1.95,15
1E669346XPvAibaEXe+tSA7t7USLJ+Z/Uh8dNUM7,2,2018,8.35,16
11BD93B4XPvAibaEXe+tSA7t7USLJ5TG0uul1pVK,2,2018,5.33,23
21F0E039XPvAibaEXe+tSA7t7USLJ0lZGuuvZW0X,2,2018,6.78,19
5C58DA18XPvAibaEXe+tSA7t7USLJzVAyZsoo5Qm,2,2018,8.84,17
B763EBBEXPvAibaEXe+tSA7t7USLJ8wXWboxiCqH,2,2018,6.74,18
FD4A7A49XPvAibaEXe+tSA7t7USLJ3a90oclnbXx,2,2018,7.4,19
6CBAC0DEXPvAibaEXe8zN2KKhdLFurT5rm9BGgn+,2,2018,7.21,18
A748C662XPvAibaEXe8zN2KKhdLFutrVtj+5QExP,2,2018,0.93,16
2748110FXPvAibaEXe8zN2KKhdLFunzw+E+dOEKN,2,2018,7.35,16
F49F584EXPvAibaEXe8zN2KKhdLFuvVrrDZmjUkj,2,2018,7.53,17
E8BDCD70XPvAibaEXe8zN2KKhdLFumRSso4oNxFS,2,2018,0.31,13
0571BDDAXPvAibaEXe8zN2KKhdLFutRJ2ofD5gnd,2,2018,7.14,18
CF2F949AXPvAibaEXe/Fv9q7dZquWc5dEGbmzt42,2,2018,8.28,17
B9C2697FXPvAibaEXe/Fv9q7dZquWRVqSVqfD4Tr,2,2018,7.55,19
D831221AXPvAibaEXe/Fv9q7dZquWRypkBLOo9cR,2,2018,6.68,18
779D8D62XPvAibaEXe/Fv9q7dZquWQrCuy9ElXon,2,2018,7.49,22
C37BE7F0XPvAibaEXe/Fv9q7dZquWZhhd9EzvdVc,2,2018,1.77,14
C37BE7F0XPvAibaEXe/Fv9q7dZquWZhhd9EzvdVc,3,2018,3.57,7
1D2FDD1AXPvAibaEXe/Fv9q7dZquWaGfko4R0oz7,2,2018,5.27,18
C3B5C75CXPvAibaEXe9/B4OZKkOpV4c1pHKDiTAR,2,2018,6.35,16
FAAF9B78XPvAibaEXe9/B4OZKkOpV5W3TQV3cIwu,2,2018,8.43,21
8AA6FDA7XPvAibaEXe9/B4OZKkOpV8h+ZXoxrlhv,2,2018,6.78,19
A727B632XPvAibaEXe9/B4OZKkOpV6lmnmDdRZbI,2,2018,8.06,19
51C2563FXPvAibaEXe9/B4OZKkOpV6WP9ifat5Y1,2,2018,5.45,16
B2478956XPvAibaEXe9/B4OZKkOpVykJ8IcPNGdk,2,2018,8.34,20
8F12E3BDXPvAibaEXe+rucNIMwNDAwjU/EvRIqLG,2,2018,7.74,22
70F6B85BXPvAibaEXe+rucNIMwNDA033ZJk6GRlx,2,2018,7.48,22
7EB8204AXPvAibaEXe+rucNIMwNDA62VtVwvk/ZN,2,2018,7.9,16
08CBD18EXPvAibaEXe+rucNIMwNDA5sDARWnhseX,2,2018,3.3,16
5779C75BXPvAibaEXe+rucNIMwNDA+TFxVpjQysF,2,2018,6.25,22
87BB7E2FXPvAibaEXe+rucNIMwNDA6ymJDPle8kB,2,2018,7.31,19
38E6B7C8XPvAibaEXe+rucNIMwNDA5T46kOrp2Dp,2,2018,7.27,15
DB78B6D3XPvAibaEXe+rucNIMwNDA0/q8h4PWKzM,2,2018,8.67,22
AE0BA578XPvAibaEXe/EKiY6F5FD8MeGxvYHJDvH,2,2018,5.56,20
F86ACAE6XPvAibaEXe/EKiY6F5FD8JxDej0QxTGm,2,2018,8.12,22
B6CBEA81XPvAibaEXe/EKiY6F5FD8HwF/BlB0//L,2,2018,8.08,20
7EE1CD5FXPvAibaEXe/EKiY6F5FD8IAVxFaXKRNs,2,2018,6.65,22
7952399AXPvAibaEXe/EKiY6F5FD8I7YYXs6cBFI,2,2018,5.95,16
744A0E82XPvAibaEXe/EKiY6F5FD8GnPx1u67cCh,2,2018,8.42,19
5F2D5E9DXPvAibaEXe/EKiY6F5FD8MON4n4XNALh,2,2018,5.77,14
201B8299XPvAibaEXe/EKiY6F5FD8Pxf/s/UZFHY,2,2018,9.18,17
201B8299XPvAibaEXe/EKiY6F5FD8Pxf/s/UZFHY,1,2019,8.9,18
366832FCXPvAibaEXe/glop/3mrWAOvO4Wa5Wjw2,2,2018,7.23,23
F987E360XPvAibaEXe/glop/3mrWAHut2Jz7NShT,2,2018,5.63,12
3FC0F6DEXPvAibaEXe/glop/3mrWAIYMnWizZXym,2,2018,3.24,18
60A40926XPvAibaEXe/glop/3mrWADDYUPo7D0gd,2,2018,7.35,13
F614EEC6XPvAibaEXe/glop/3mrWAN1PtxRVo389,2,2018,5.08,18
6DCC7821XPvAibaEXe/glop/3mrWAGQA6ulFOVDY,2,2018,6.0,15
9B8D8B1CXPvAibaEXe/Yd5khqDzvKHlbXiAqZNw0,2,2018,6.97,21
0A200A20XPvAibaEXe/Yd5khqDzvKFqSmuEwx/ba,2,2018,6.17,19
401A9DC9XPvAibaEXe/Yd5khqDzvKDRkA+4NI5nP,2,2018,3.9,16
5D729528XPvAibaEXe/Yd5khqDzvKEs2lChz+U28,2,2018,6.01,19
35380AD9XPvAibaEXe/Yd5khqDzvKNU3oDA6TGK4,2,2018,8.4,19
64FA65E5XPvAibaEXe/Yd5khqDzvKEg5iy520knW,2,2018,5.9,18
22B87CCCXPvAibaEXe/Yd5khqDzvKHrBpaI9d9WZ,2,2018,5.55,15
E465D714XPvAibaEXe8ONI/il9MI220AosB3AWlB,2,2018,7.96,20
432F6886XPvAibaEXe8ONI/il9MI28smK2oMVsI2,2,2018,6.59,17
5BA8BFA8XPvAibaEXe8ONI/il9MI2xqOoJpxvEAp,2,2018,5.67,22
4DE562D9XPvAibaEXe8ONI/il9MI28gT/VNqMliQ,2,2018,6.78,16
4163FD3DXPvAibaEXe8ONI/il9MI2xAEd5GM1OhA,2,2018,2.93,19
25EBFE37XPvAibaEXe8ONI/il9MI28Xp5nZzc8+i,2,2018,6.67,23
404ED39AXPvAibaEXe8ONI/il9MI2wwysGWOoiBV,2,2018,4.15,16
5093AC46XPvAibaEXe8ONI/il9MI2xuf/F5aqmF/,2,2018,5.75,16
3EAFF3B9XPvAibaEXe80vzpG0swknz4UUas7owZ0,2,2018,7.98,17
D937E587XPvAibaEXe80vzpG0swkn7/HxEtwg03n,2,2018,8.55,16
608CDCCCXPvAibaEXe80vzpG0swkn8elD4Y2spbQ,2,2018,5.78,16
D27C3116XPvAibaEXe80vzpG0swknxZV0ir7Atz1,2,2018,8.74,19
7EF41158XPvAibaEXe80vzpG0swkn6gOnSwk37bW,2,2018,7.25,16
DB7ABBF5XPvAibaEXe9MpQ5WhbYsPucTy/18dtji,2,2018,5.68,17
C7EAC2B2XPvAibaEXe9MpQ5WhbYsPnoPZzOye9FA,2,2018,5.98,20
E40244A0XPvAibaEXe9MpQ5WhbYsPsgPRpkqw3tn,2,2018,6.63,22
60F73830XPvAibaEXe9MpQ5WhbYsPphtEWPQm+Cy,2,2018,7.7,21
F66D3EF4XPvAibaEXe9MpQ5WhbYsPjPh7j72vaha,2,2018,8.85,16
F66D3EF4XPvAibaEXe9MpQ5WhbYsPjPh7j72vaha,1,2019,8.73,16
21B7B69EXPvAibaEXe9MpQ5WhbYsPvSriGKnXQev,2,2018,6.09,19
7C165D6EXPvAibaEXe9MpQ5WhbYsPiQb5oeCjF+y,2,2018,4.6,17
26D13F40XPvAibaEXe9MpQ5WhbYsPjjnjvfeoMJ6,2,2018,2.68,15
BA37C300XPvAibaEXe9MpQ5WhbYsPvVF3rJD/wZm,2,2018,5.77,19
D2256A84XPvAibaEXe8t4cDFHKW3SRCwbEQSnhoc,2,2018,7.42,19
CAF9C110XPvAibaEXe8t4cDFHKW3SZrcOzqm7rb0,2,2018,7.79,16
00ED4740XPvAibaEXe8t4cDFHKW3STPGGpmHJW7E,2,2018,5.49,14
2E1DB3C4XPvAibaEXe8t4cDFHKW3SQNQC3LnChLJ,2,2018,7.08,20
